Title,Date,Image,Project,Artist,Content,Link,Site,Time
[마리슈 2025 미니콘서트 : Dear. Marychou],2025-02-22,media/myarticleimage/indiestreet_images_20250312/malisyu2025minikonseoteuDearMarychou_2025-02-22.jpg,Cafe PPnF,정보없음,"[마리슈 2025 미니콘서트 : Dear. Marychou]
올해도 어김없이 ‘내 마음 같은 음악’으로 우리 곁에서 행복을 선물할 ‘마이 리틀 슈가(My Little Sugar)
3인조 팝밴드 ‘마리슈’ @MARYCHOU_OFFICIAL
마리슈의 2025년도 첫 공연.
EP 앨범 [Dear. me] 발매 후 팬들과의 첫 만남.
마리슈와의 특별한 시간으로 함께 웃고 서로 위로하며 단단한 2025년의 삶을 그려 봅니다.
📣 일시 : 2025년 2월 22일 토요일 PM 6시
☕ 장소 : 대학로 cafe PPnF
(서울 종로구 성균관로 87, 효천아트센터 內 LF)
🎫 입장료 : 33,000원 (40명 선착순 마감)
🏁 티켓오픈: 2025년 2월 6일 목요일 PM 6시 (네이버 예매)
⠀
📌 <예매관련 공지>
본 공연장은 지정 좌석이 아닌, 입장 선착순 자율 좌석제 입니다.
관객 입장은 공연 시작 30분 전(오후 5시 30분)부터 가능합니다.
공연이 시작된 이후에는 지정된 시간 외 입장이 제한됩니다.
사전에 협의되지 않은, 전문장비를 동원한 사진 촬영, 영상 녹화 및 음원 녹취는 절대 불가합니다.
취소 및 환불은 예매처 규정을 참고하여 주십시오.
주차공간이 혼잡하오니, 대중교통을 이용해주시기 바랍니다.
🔗 예매링크: 프로필 링크 참고!
📞 문의: 02)3676-2353 (주)위드에이치씨
⠀
Joy Together withHC -",https://indistreet.com/live/7058,Indiestreet,
Loomers vol.2,2025-02-22,media/myarticleimage/indiestreet_images_20250312/Loomersvol2_2025-02-22.jpg,Club 빵,정보없음,"Loomers vol.2
또 찾아뵙게 되었습니다.
‘Loomer’ 는 파도라는 뜻으로 동명의 MBV 곡에서 이름을 따온 슈게이즈 기획공연 입니다.
장르는 음악을 묶어주는 지표이지만 가끔은 사람들을 묶어주는 지표이기도 합니다.
이번 ‘Loomers vol.2’ 는 다시 한 번 다섯 팀의 소음의 파도를 여러분께 선보이려고 합니다.
노이즈의 파도를 기대해주세요.
일시 : 2025.02.22 6:00 (입장 5:30)
장소 : 클럽 빵 @GREAT_CLUBBBANG (서울 마포구 와우산로29길 12 지하1층)
녹이녹 @BANDNOKENOK
스키틀즈 @SKITTLES_BAND
요 @HANA_YO_
사막꽃 @DESERTFLOWEROFFICIAL
FOG @PHOQUE_TWISTED
예매 30,000 (현매 35,000)
2.01 8 PM 예매 오픈 (예매 양식 @REVERBBEFOREFUZZ 계정을 통해 공지)
(유의사항)
※각 순서당 인터미션 10분이 포함되어 있습니다.
※취소 및 환불은 공연 1일 전(2.21 24:00)까지 가능합니다.
※기타 문의 인스타그램 @REVERBBEFOREFUZZ
Poster design by 안마루(@AHN.MARU)",https://indistreet.com/live/7088,Indiestreet,
Greenbean Budgie Live,2025-02-22,media/myarticleimage/indiestreet_images_20250312/GreenbeanBudgieLive_2025-02-22.jpg,그린빈 버찌라이브하우스,정보없음,"대전 그린빈 버찌 라이브
출연 Unfade, 실리그린, 유성매직, 선'수",https://indistreet.com/live/7109,Indiestreet,
"래원, 오르내림 첫 콘서트 [OTL]",2025-02-22,media/myarticleimage/indiestreet_images_20250312/laewonoleunaelimcheoskonseoteuOTL_2025-02-22.jpg,무신사개러지,정보없음,"래원, 오르내림의 EP 'OTL' 발매기념 첫 콘서트 2월 22일 무신사 개러지에서 만나요!👦🏻👦🏼
—————————————————
래원, 오르내림 첫 콘서트 [OTL]
Layone, OLNL 1st Concert [OTL]
▪일시 : 2025년 2월 22일 (토) 오후 6시
▪장소 : 무신사 개러지
▪출연 : 래원, 오르내림 With Special Guests
▪티켓 오픈 : 2025년 1월 24일 (금) 저녁 8시
▪티켓 가격 : 전석 스탠딩 66,000원
▪티켓 예매 : 인터파크 티켓, 티켓링크
—————————————————
@LAYON_E @HIOLNL @COSM_ENT
#래원 #LAYONE #OLNL #오르내림
#OTL #OLNLTAKESLAYONE
#코즘 #COSM #래원내림 #LOOL",https://indistreet.com/live/7002,Indiestreet,
초차원급 컴팩트디스크 쇼케이스,2025-02-22,media/myarticleimage/indiestreet_images_20250312/chochawongeubkeompaegteudiseukeusyokeiseu_2025-02-22.jpg,ACS,정보없음,"🎸🔥 초차원급 컴팩트디스크 쇼케이스 & 음원 발매 소식! 🔥🎸
@HYPER.DIMENSIONAL_CD
펑크밴드 여섯팀의 드라마를 담은 초차원급 컴팩트디스크가 드디어 여러분 앞에 모습을 드러냅니다! 🚀🎶
1월 14일 정오, 각종 음원 플랫폼에서 음원이 전격 발매됩니다! 🎧✨
이번 앨범엔 펑크밴드들의 미친 에너지와 초차원급 매력이 가득!
놓치면 손해! 지금 ""초차원급 컴팩트디스크"" 플레이리스트 예약해두세요!
🔥 그리고 더 놀라운 소식!
지금껏 이런 사운드는 없었다! 고막을 뒤흔들 쇼케이스 날짜를 공개합니다.
**예매는 1월 21일부터 진행 될 예정입니다! 추후에 인스타그램 계정을 통해 공지됩니다!
📅 쇼케이스 날짜: [2025.02.22]
📍 장소: [중구 수표로6길 10 지하 클럽 ACS]
👉 여러분의 플레이리스트에 새로운 역사를 더하세요.
팔로우, 좋아요, 공유는 사랑입니다. 💕
💿참여팀 목록
Long Time No Shit 롱타임노쉿
(@LONGTIMENOSHIT)
Charge! Chestnut Flowers 돌격! 밤꽃부대
(@CHARGE_CHESTNUT_FLOWERS)
Idiots 이디어츠
(@IDIOTS.BAND)
Sweet Gasoline 스윗가솔린
(@SWEETGASOLINE_OFFICIAL)
Paper Cruise 종이유람선
(@PAPER_CRUISE00)
Trash Moses 쓰렉
(@TRASHMOSES)
#초차원급컴팩트디스크 #펑크 #펑크락 #PUNK #PUNKROCK #컴필레이션 #인디밴드 #인디 #롱타임노쉿 #LONGTIMENOSHIT #IDIOTS #이디어츠 #스윗가솔린 #SWEETGASOLINE #종이유람선 #PAPERCRUISE #쓰렉 #TRASHMOSES #돌격밤꽃부대 #CHARGECHESTNUTFLOWERS",https://indistreet.com/live/6986,Indiestreet,
이제 <2월 해질녘 콘서트 - 오고 감>,2025-02-22,media/myarticleimage/indiestreet_images_20250312/ije2wolhaejilnyeokkonseoteuogogam_2025-02-22.jpg,북두칠성도서관 아트훌,정보없음,"2월 해질녘 콘서트 - 싱어송라이터 이제 <오고 감>
담담한 목소리로 쓸쓸한 듯 따뜻한 온기를 노래하는 싱어송라이터 '이제'
공연일시 : 2. 22(토) 오후 5시
공연장소 : 북두칠성도서관 아트홀
공연관람료 : 무료
관람연령 : 중학생 이상
예약기간 : 2. 10(월) 오전 10시 ~ 2. 21(금) 오후 6시
예약정원 : 선착순 150명
예약방법 : '북두칠성도서관' 카카오톡 1:1 채팅
**예약기간 이전에 보낸 메시지는 예약에서 제외되오니 신청방법을 자세히 살펴보시고 예약 부탁드립니다.
본 공연은 비지정 좌석 공연이며, 관객 입장은 현장 선착순 입장입니다.
상황에 따라 입석 관람이 될 수 있습니다.
성인의 경우 반드시 개별 신청 부탁드립니다.
(대리 신청 불가, 각각 본인 카톡으로만 신청가능, 카톡 없을 시 전화문의/070-8693-0897)
문의는 카카오톡 채널 [북두칠성도서관] 으로 해 주세요.",https://indistreet.com/live/7062,Indiestreet,
Rempest 「Phase 1」 Showcase,2025-02-22,media/myarticleimage/indiestreet_images_20250312/RempestPhase1Showcase_2025-02-22.jpg,긱 라이브 하우스,정보없음,밴드 렘피스트(Rempest)의 첫 번 째 앨범 발매 기념 공연입니다,https://indistreet.com/live/7074,Indiestreet,
막주금라이브 [Open Stage] ep.25,2025-02-21,media/myarticleimage/indiestreet_images_20250312/magjugeumlaibeuOpenStageep25_2025-02-21.jpg,Cafe PPnF,정보없음,"#막주금라이브
[O֑P֑E֑N֑ S֑T֑A֑G֑E֑]
⠀
2025년 2월 21일 Line Up 공개😎
#곽주원 @JWKINST
#안우유 @AN.WOO__U
#김명규 @SW_LITHEM
⠀
📌 공연시간 : 2/21(금) 저녁 8시 시작🎵
⠀
📌 공연장소: cafe PPnF (서울시 종로구 성균관로 87)
⠀
📌입장료🎫
🍹1인 1음료 필수!
+
아티스트를 위한 ’ #후불감동제 ‘가 진행됩니다.
공연을 보시고 감동 받은 만큼 입금 주시면
각 아티스트에게 💯% 전달될 예정입니다.
⠀
📌 주차장🚗
주차 공간이 혼잡 하오니, 대중교통을 이용해주시기 바랍니다. 😭 🚊💕
⠀
📌 문의: 02)3676-2353
⠀
⠀
막주금라이브 [O֑P֑E֑N֑ S֑T֑A֑G֑E֑]는 무대를 찾고 있는 새로운 아티스트의 후원을 위해 운영 되오니 여러분들의 많은 응원 부탁 드립니다🙇
⠀
본 공연은 온,오프라인 동시 진행됩니다.
[📺YouTube] ’막주금라이브‘ 채널
#막주금라이브 [O֑P֑E֑N֑ S֑T֑A֑G֑E֑] 역시 (주)위드에이치씨(withHC), (주)더에이치컬쳐스 와 Cafe PPnF 가 함께 합니다.
⠀
Joy Together withHC -",https://indistreet.com/live/7108,Indiestreet,
< 빛모이 : 빛나는 모든 이들에게 ✨ >,2025-02-21,media/myarticleimage/indiestreet_images_20250312/bichmoibichnaneunmodeunideulege_2025-02-21.jpg,서교음악다방 by 언플러그드,정보없음,"< 빛모이 : 빛나는 모든 이들에게 ✨ >
To. 눈부시게 빛나는 너에게, 우리의 추억을 빛나게 해준 너에게
From. 머나먼 저 별빛에서도 불리우는 노래가
권결밴드 @BAND_GYEOL
상현 @SANGHYUN_OFFICIAL_
이디어츠 @IDIOTS.BAND
📍일시 : 2025년 02월 21일 (금) 오후19:30
📍공연장소 : 언플러그드 서교 (서교음악다방) 서울 마포구 와우산로29길 15 2층
📍예매, 취소, 환불 관련 공지사항
⭐예매 시작 일시 : 1월 31일 17:00
불가피한 사정으로 인해 공연관람이 어려우실 경우 취소보다는 다른 관객에게 양도를 하는 방향으로 부탁드립니다.
취소 및 환불 문의는 @UNPLUGGED_SEOGYO 혹은 @JEONGRT_55 로 공연명, 성함, 계좌번호를 보내주시면 순차적으로 처리해드리겠습니다.
〰️〰️〰️〰️〰️〰️
티켓가격 : 사전예매 30,000 / 현매 33,000 (음료 할인 20% )
입금 계좌 : 토스뱅크 1001-3668-7079 서교음악다방, 고준
예매마감 : 02 /20 오후 17:00
(전체 좌석수 : 50석 / 잔여석은 공연장 입구에서 현매 가능합니다.)
환불규정 : 취소 및 환불 문의는 @JEONGRT_55(DM) 로 공연명, 성함, 계좌번호를 보내주시면 순차적으로 처리해드리겠습니다.
공연 D-3 (02/18) 오후 5시 이전 : 전액환불
공연 D-3 (02/18) 오후 5시 이후 : 취소수수료 2000원 제외 전액환불
공연 D-1 (02/20) 오후 5시 이후 : 환불 불가
〰️〰️〰️〰️〰️〰️
👉🏻티켓 예매 방법
언플러그드 서교점 프로필 링크트리(linktr.ee/unplugged_seogyo) 접속
02/21 ( 금 ) PM 19:30/ [ 빛모이 ✨ ] 클릭
구글폼 작성 및 제출
입금
예매확정 안내 문자 수신 (순차적 발송)
〰️〰️〰️〰️〰️〰️
⭐ 입금까지 확인 후, 예매 순서대로 입장 순서가 지정됩니다. 입금 꼭 확인 부탁드립니다.
*공연 당일 현장판매는 잔여석에 한하여 진행되며, 매진될 경우 현장판매는 진행되지 않습니다.
*입장은 공연시작 20분 전부터 이며, 좌석은 선착순으로 지정좌석이 없습니다.
입장번호순대로 입장 진행됩니다. 공연 입장 시 호명이 시작되며 순번에 계시지 않을 시 뒷번호 먼저 입장됩니다.
*공연관련문의 : @JEONGRT_55 ( DM )",https://indistreet.com/live/7056,Indiestreet,
2025년 클럽빵 공연,2025-02-21,media/myarticleimage/indiestreet_images_20250312/2025nyeonkeulleobppanggongyeon_2025-02-21.jpg,Club 빵,정보없음,날이 풀리니 먼지가 많고~ 미세먼지없는세상을 꿈꾸며~ #무이 #서스테인 #노이즈플로어 #전다인밴드 #요 #녹이녹 #사막꽃 #포그 #스키틀즈 #시린지 #아늑 #모허 #18피바스 #따뜻한말한마디 #일곱시막차 #나중에 #나중에 #머디클립 #루프텔 #어영부영호영 #덕호씨 #김다혜 #공뎍 #클럽빵 #CLUBBBANG #INDIE #홍대라이브 #싱어송라이터 #밴드 #라이브,https://indistreet.com/live/7089,Indiestreet,
Rockers On Friday vol. 32,2025-02-21,media/myarticleimage/indiestreet_images_20250312/RockersOnFridayvol32_2025-02-21.jpg,Club Victim,정보없음,"Rockers On Friday vol. 32
Merry Hey Day
@MERRY_HEY_DAY
Guny N Guns
@GUNY_N_GUNS
FAD
@FAD_BAND
Triceratops
@__TRICERATOPS
Fri(금)
Club VICTIM
OPEN 19:00
START 19:30
₩25,000
외부음식반입가능
외부주류반입금지
문의
DM or club_victim@GMAIL.COM",https://indistreet.com/live/7107,Indiestreet,
Thuraday Vibe,2025-02-20,media/myarticleimage/indiestreet_images_20250312/ThuradayVibe_2025-02-20.jpg,Club FF,정보없음,".
Thuraday Vibe@FF
2025/02/20(THU) 8:00pm
Live Bands:
8:00pm #모든
8:40pm #본
9:20pm #소란하는밤
10:00pm #삼점일사
<IndiePop/IndieRock/PopRock/AlternativeRock>
Cover : 20,000 won (Only Door)
.티켓팅은 예매 없이 클럽 도어에서 현매로만 진행됩니다.
.도어 티케팅 은 공연 시작 30분 전이며 상황에 따라 달라질 수 있습니다.
.입장은 현장 계시는 분 순차 입장입니다. (가방 등 본인 외 줄은 인정되지 않으며 가방 분실 시 책임져드리기 어렵고 가방 이동될 수 있습니다.소지품등 자리맡기 끼어들기 금지입니다. )
. 불쾌한 신체 접촉 발생 시 즉시 퇴장이며 입장 제재 및 법적 조치 취해질 수 있습니다. 건강 한 클럽 문화를 위해 협조 부탁드립니다.
.분실물 발생 시 영업시간 내에 직접 찾으러 와주시면 감사하겠습니다. 분실물 관련 DM 답장 어려우며 라커 미이용 분실물에 대해 책임져드리기 어렵습니다.
.상황에 따라 다른 관람객을 위해 과도한 촬영 자리맡기( 삼각대 설치 등) 는 제재 될 수 있습니다.
.미성년자 관객분들은 10pm 퇴장 해 주셔야 합니다.
보호자(부모님) 동반시 공연끝까지 관람 가능하며
가족관계증명서 및 보호자 미성년자분 각각의 신분증 지참 해주셔야 합니다.
#홍대클럽#엪엪#CLUBFF#클럽FF#라이브클럽#락클럽#홍대인디밴드#LIVECLUB#ROCKBAND#인디밴드#INDIECLUB#ROCKDJ#밴드공연#인디공연#홍대인디#홍대공연#홍대맛집#홍대데이트코스#음악맛집#클럽공연#케이락",https://indistreet.com/live/7070,Indiestreet,
2025년 2월 클럽빵 공연,2025-02-20,media/myarticleimage/indiestreet_images_20250312/2025nyeon2wolkeulleobppanggongyeon_2025-02-20.jpg,Club 빵,정보없음,이번주 목요일 클럽빵 #일곱시막차 #서로다른 #나중에 #머디클립 #루프텔 #클럽빵 #CLUBBBANG #홍대라이브 #우리가만나는시간,https://indistreet.com/live/7085,Indiestreet,
2025년 2월 클럽빵 공연,2025-02-19,media/myarticleimage/indiestreet_images_20250312/2025nyeon2wolkeulleobppanggongyeon_2025-02-19.jpg,Club 빵,정보없음,수요일 특별한 공연~ #어영부영호영 #공뎍 #김다혜 #덕호씨 #클럽빵 #CLUBBBANG #INDIE #홍대라이브 #싱아송라이터,https://indistreet.com/live/7087,Indiestreet,
[기억여행],2025-02-16,media/myarticleimage/indiestreet_images_20250312/gieogyeohaeng_2025-02-16.jpg,서교음악다방 by 언플러그드,정보없음,"[기억여행]
여행은 목적지가 아닌 그 여정 자체에 의미를 두게 만듭니다.
이 공연은 우리가 걸어가는 길 위에서 만날 수 있는 소소한 감정들을 담아냅니다.
무대에서 펼쳐지는 음악과 이야기로, 그곳에서 만날 새로운 세상과 기억들을 함께 떠올려 보세요!
📍일시: 2025년 2월 16일 (일) 오후 8시
📍공연장소: 언플러그드 서교 (서교음악다방) 서울 마포구 와우산로29길 15 2층
🎤 출연 아티스트
오아잇 @OAIT___
소란하는 밤 @SORANBAM
이디어츠 @IDIOTS.BAND
🎟️ 티켓 안내
사전예매: 27,000원
현장예매: 30,000원
전체 좌석수: 50석 (잔여석에 한해 현장판매 진행)
👉🏻 티켓 예매 방법
언플러그드 서교점 프로필 링크트리 접속
[linktr.ee/unplugged_seogyo]
(http://linktr.ee/unplugged_seogyo)
2025.02.16(일)-<기억여행 : 오아잇, 소란하는 밤, 이디어츠>
구글폼 작성 및 제출
입금
구글폼 제출 후 24시간 내 미입금 시 예매는 자동으로 취소됩니다.
예매확정 안내 문자 수신
예매오픈: 1/27오후 5시
예매마감: 2/16오후 5시
(전체 좌석수: 50석 / 잔여석은 공연장 입구에서 현장예매 가능합니다.)
🎟️ 티켓 환불 안내
취소 및 환불 문의는 @ZIHXEONI 으로 공연명, 성함, 계좌번호를 보내주시면 순차적으로 처리해드리겠습니다.
공연 D-3 오후 5시 이전: 전액환불
공연 D-3 오후 5시 이후: 취소수수료 2000원 제외 전액환불
공연 D-1 오후 5시 이후: 환불 불가
🚪 입장 안내
공연 시작 15분 전부터 입장 가능
입장 순서: 예매 순서 (폼 제출 순)
입장 시간보다 늦게 도착하신 경우, 맨 뒤로 순서가 조정됩니다.
지정 좌석 없음 (선착순 착석)
📞 공연 문의 DM @ZIHXEONI",https://indistreet.com/live/7040,Indiestreet,
2025년 2월 클럽빵 공연,2025-02-16,media/myarticleimage/indiestreet_images_20250312/2025nyeon2wolkeulleobppanggongyeon_2025-02-16.jpg,Club 빵,정보없음,2월중순 봄으로 가는길~ 탄핵을 넘어 새시대로 가는 길목 함께 해요~ #더멀리 #도빛 #길려빈 #영센 #하루살이프로젝트 #사양 #자오선 #웨이크업핀 #일요일은형용사 #무지개99 #스크린스 #포스트이너서클 #9B2 #안성현밴드 #폴리아모리 #파주 #급한노새 #덕 #덥 #박길수 #연영석 #클럽빵 #CLUBBBANG #INDIE #홍대라이브 #라이브클럽,https://indistreet.com/live/7083,Indiestreet,
Letters From Hell Vol.6,2025-02-16,media/myarticleimage/indiestreet_images_20250312/LettersFromHellVol6_2025-02-16.jpg,Club Victim,정보없음,"Letters From Hell Vol.6
SEOULSPIT
@SEOULSPITT
Delrium
@DELRIUM_OFFICIAL
Materials Pound
@MATERIALS_POUND_OFFICIAL
Disspel
@TRVE_DISSPEL
Marine Black Noodle
@BLACK_666_MARINES
2025.2.16(SUN)
Club VICTIM
OPEN 18:00
START 18:30
30,000KRW
i 현매만 가능(계좌이체, 카드가능)
ii 외부 음식 반입가능, 외부주류 반입금지
iii 슬램 및 모슁은 다른 관객의 피해를 주지 않는 범위내에서 부탁드립니다.
문의
clubxvictim@GMAIL.COM",https://indistreet.com/live/7104,Indiestreet,
MPMG WEEK 2025 - 𝐌𝐈𝐍𝐓 𝐅𝐄𝐒𝐓𝐀 𝐯𝐨𝐥.𝟕𝟔 𝐂𝐎𝐌𝐅𝐎𝐑𝐓𝐈𝐍𝐆,2025-02-16,media/myarticleimage/indiestreet_images_20250312/MPMGWEEK2025_2025-02-16.jpg,무신사개러지,정보없음,"MPMG WEEK 2025 - 𝐌𝐈𝐍𝐓 𝐅𝐄𝐒𝐓𝐀 𝐯𝐨𝐥.𝟕𝟔 𝐂𝐎𝐌𝐅𝐎𝐑𝐓𝐈𝐍𝐆
◾ 𝗗𝗮𝘁𝗲
2025. 02. 16. (일) 5PM
무신사 개러지
◾ 𝗧𝗶𝗰𝗸𝗲𝘁 𝗢𝗽𝗲𝗻
2025. 01. 24. (금) 6PM
인터파크 티켓
지정석 66,000원
민트페이퍼의 시작, 그리고 현재
주말 오후의 작은 축제 ‘𝐌𝐈𝐍𝐓 𝐅𝐄𝐒𝐓𝐀’
이번 76번째 민트페스타는 ’𝗖𝗢𝗠𝗙𝗢𝗥𝗧𝗜𝗡𝗚‘이라는 제목으로,
다양한 색감의 따뜻함으로 위로를 건네는
4팀의 아티스트와 함께합니다.
🎤권순관, 이강승, 모브닝, 짙은
✧ more info
@MPMGWEEK
#MPMGNOW #MPMG #MPMGWEEK #MPMGWEEK2025 #엠피엠지 #믚믁 #믚믁주간 #믚믁감사제 #MINTFESTA #민트페스타 #민트페이퍼",https://indistreet.com/live/7001,Indiestreet,
윰마절 2025,2025-02-15,media/myarticleimage/indiestreet_images_20250312/yummajeol2025_2025-02-15.jpg,정보없음,정보없음,"📅 2025년 2월 15일 토요일, 오후 9시부터 시작
📍 라이브펍 타락 (대구광역시 중구 동성로3길 58-18 지하)
안녕하세요 시나몬잼입니다!
저희의 하나뿐인 소중한 키보디스트 이혜윤님의 생일을 맞이하여, ‘윰마절’ 공연이 2월 15일 토요일 동성로 타락(@LIVEPUB_TAROCK)에서 열립니다.
윰마의 단독공연, 클래시컬 크로스오버 밴드 시간산책, 그리고 시나몬잼 공연까지 한 번에 즐길 수 있는 좋은 기회이니 많이 찾아와 주시면 감사하겠습니다!
전석 초대이니 편하게 오세요~✨
Hello, this is Cinnamon Jam!
Celebrating the birthday of our one and only keyboard player Lee Hye-yoon (a.k.a. Yumma), the ’Yumma Day‘ gig will be held on Saturday, February 15 at Tarock in Donseong-ro.
It’s a good opportunity to enjoy Yumma‘s solo performance, the classical crossover band Time Stroll, and Cinnamon Jam at once, so don’t miss it!
No entry fees, so please feel free to come~✨",https://indistreet.com/live/7075,Indiestreet,
Howlin' for you,2025-02-15,media/myarticleimage/indiestreet_images_20250312/Howlinforyou_2025-02-15.jpg,Club FF,정보없음,".
Howlin' for you@FF
2025/02/15 (SAT) 8:50 PM
Live Bands
8:50pm #아토 @ATO.OFFICIALLYMISSINGYOU
9:35pm #레드씨 @REDCOFFICIAL
10:20pm #차세대 @NEWTAPE6
<Garage/Alternative/IndieRock>
Cover : 30,000 won (Only Door)
.티켓팅은 예매 없이 클럽 도어에서 현매로만 진행됩니다.
.도어 티케팅 은 공연 시작 30분 전이며 상황에 따라 달라질 수 있습니다.
.입장은 현장 계시는 분 순차 입장입니다. (가방 등 본인 외 줄은 인정되지 않으며 가방 분실 시 책임져드리기 어렵고 가방 이동될 수 있습니다.소지품등 자리맡기 끼어들기 금지입니다. )
. 불쾌한 신체 접촉 발생 시 즉시 퇴장이며 입장 제재 및 법적 조치 취해질 수 있습니다. 건강 한 클럽 문화를 위해 협조 부탁드립니다.
.분실물 발생 시 영업시간 내에 직접 찾으러 와주시면 감사하겠습니다. 분실물 관련 DM 답장 어려우며 라커 미이용 분실물에 대해 책임져드리기 어렵습니다.
.상황에 따라 다른 관람객을 위해 과도한 촬영 자리맡기( 삼각대 설치 등) 는 제재 될 수 있습니다.
.미성년자 관객분들은 10pm 퇴장 해 주셔야 합니다.
보호자(부모님) 동반시 공연끝까지 관람 가능하며
가족관계증명서 및 보호자 미성년자분 각각의 신분증 지참 해주셔야 합니다.
#홍대클럽#엪엪#CLUBFF#클럽FF#라이브클럽#락클럽#홍대인디밴드#LIVECLUB#ROCKBAND#인디밴드#INDIECLUB#ROCKDJ#밴드공연#인디공연#홍대인디#홍대공연#홍대맛집#홍대데이트코스#음악맛집#클럽공연#케이락",https://indistreet.com/live/7008,Indiestreet,
2025년 2월 클럽빵 공연,2025-02-15,media/myarticleimage/indiestreet_images_20250312/2025nyeon2wolkeulleobppanggongyeon_2025-02-15.jpg,Club 빵,정보없음,2월중순 봄으로 가는길~ 탄핵을 넘어 새시대로 가는 길목 함께 해요~ #더멀리 #도빛 #길려빈 #영센 #하루살이프로젝트 #사양 #자오선 #웨이크업핀 #일요일은형용사 #무지개99 #스크린스 #포스트이너서클 #9B2 #안성현밴드 #폴리아모리 #파주 #급한노새 #덕 #덥 #박길수 #연영석 #클럽빵 #CLUBBBANG #INDIE #홍대라이브 #라이브클럽,https://indistreet.com/live/7082,Indiestreet,
2025년 2월 15일 (토) 빅팀. [진용절],2025-02-15,media/myarticleimage/indiestreet_images_20250312/2025nyeon2wol15iltobigtimjinyongjeol_2025-02-15.jpg,Club Victim,정보없음,"2025년 2월 15일 (토) 빅팀. [진용절]
Open 18:30. Start 19:00.
Adv 15,000원. Door 20,000원.
홍대 고인물 ”정진용“의 44번째 생일을 맞이하여, 빅팀에서 열리는 펑크락쑈!!!
유나와 아이도루 @YUNAWA_AIDORU
핑쿠와 이블헤드 #EVILHEAD
지옥 @GIOK666
펑크온파이어 @PUNK_ON_FIRE
갓오브유니버스 @GODOFUNIVERSEOFFICIAL
피싱걸스 @FISHINGIRLS_
015402 04 179283 국민은행 정진용.
위 계좌로 예매금을 보내고, 010 2022 5897로 성함과 인원수를 문자로 보내주면 됩니다.
(2월 생일자들은 예매금 만원!! 대신 입장할 때, 신분증 필참!!)
@CLUB_VICTIM
Poster @JINYONG_IMHOTEP @NAM________0 yangpinku
#2월15일 #진용절 #빅팀 #유나와아이도루 #핑쿠와이블헤드 #지옥 #GIOK #그로테스크아이돌즈오브케이팝 #펑크온파이어 #갓오브유니버스 #피싱걸스 #공연 #생일 #생파 #정진용 #이모텝 #시즈",https://indistreet.com/live/7105,Indiestreet,
[Jinjer Live in Seoul],2025-02-15,media/myarticleimage/indiestreet_images_20250312/JinjerLiveinSeoul_2025-02-15.jpg,무신사개러지,정보없음,"[Jinjer Live in Seoul]
진저(Jinjer)는 2008년에 결성된 우크라이나 도네츠크 출신의 4인조 메탈코어 밴드입니다.
2009년 데뷔하여 2016년부터 현재의 라인업으로 활동중이며, 현재 전세계 락/메탈 페스티벌의 섭외 1순위 밴드입니다.
그 진저가 첫 아시아투어를 가지며, 역사적인 첫 내한공연이 2025년 2월15일 서울 무신사개러지에서 개최됩니다.
장소, 시간
2025/ 02 15 (토) 서울 홍대 무신사개러지
Open : PM 06:00
Start : PM 07:00
LINE-UP
진저(Jinjer) 단독공연
TICKET-현장수령
INTERPARK TICKET (TEL : 1544-1555)
얼리버드 99,000원, 예매 110,000원, 현매 130,000원
(전석 스탠딩, 선착순 입장)
주최 및 주관
UNIONSTEEL
기타 문의 : 010-2823-1570 (유니언스틸), 010-8886-6684 (버민마제스티)
카카오톡 : unionsteel
카카오톡채널 : http://pf.kakao.com/_BzxbAn",https://indistreet.com/live/6937,Indiestreet,
여자들 피리피그,2025-02-15,media/myarticleimage/indiestreet_images_20250312/yeojadeulpilipigeu_2025-02-15.jpg,서교음악다방 by 언플러그드,정보없음,"서교음악다방에서 듣는 아일랜드 음악,
아기자기한 이야기와 자연의 소소함을
여자들 피리피그와 함께 느껴보세요🌿
[ 𝐏𝐫𝐨𝐠𝐫𝐚𝐦 ]
Morrison‘s jig
Drowsy Maggie
달무리
기다린 다섯달
What Will Be There
Toss the Feathers
Moai
Busking jig
삼청동 나들이
Joy of Life
🎼여자들피리피그 @P_DUL88
여자들 피리피그는 2013년 결성된 인디 밴드로,
아일랜드 전통 음악과 한국적 요소를 결합한
독특한 스타일로 활동하고 있습니다.
주로 치유와 위로를 주제로 한 음악을 선보이며
거리 공연과 인디 씬에서 사랑받고 있습니다.
Irish whistle - 박지언
Violin - 이선미
Piano - 이선화
Percussion - 박진휘
⊱ ────── {.⋅ ♫ ⋅.} ───── ⊰
[공연정보]
일시 : 2025년 2월 15일 토요일 오후 4시
장소 : 언플러그드 서교음악다방
서울 마포구 와우산로29길 15 2층
🎟️티켓 :
일반 사전예매 25,000 / 현매 30,000
초등생 사전예매 10,000 / 현매 20,000
미취학 아동 - 무료
(티켓예매시 음료 할인 20%)
@UNPLUGGED_SEOGYO
프로필 링크트리 (linktr.ee/unpluggedseogyo) 에서 예매가능합니다.
*입장은 공연시작 20분 전부터 이며,
좌석은 선착순으로 지정좌석이 없습니다.
*자세한 공지사항은 예매폼을 확인해주세요
문의 : @UNPLUGGED_SEOGYO DM",https://indistreet.com/live/7043,Indiestreet,
