Title,Date,Image,Project,Artist,Content,Link,Site,Time
LUCY DAYS,2024-12-08,media/myarticleimage/yes24_images_20241113\LUCYDAYS_20241113.jpg,KBS아레나 (구88체육관),루시,기타 정보 없음,http://ticket.yes24.com/Special/51604,Yes24, 총 120분
SURL concert ‘XYRUP’,2024-11-16,media/myarticleimage/yes24_images_20241113\SURLconcertXYRUP_20241113.jpg,YES24 LIVE HALL,SURL,"가격

스탠딩석 99,000원

공연시간 안내
2024년 11월 16일(토) 오후 5시
배송정보
현장 수령만 가능

유의사항
※ 매수제한: 1인 4매 
※ 일괄배송: 10월 29일(화) 

※ 티켓 오픈 후 일주일간 무통장 입금 선택이 불가합니다. 무통장 입금 선택은 10월 21일(월)부터 11월 8일(금) 자정까지 선택 가능하오니 참고 부탁드립니다. 

※ 공연 예매 전 반드시 팝업 차단을 해제해 주세요.
※ 지원이 중단 된 IE(Internet Explorer) 브라우저 또는 다수의 브라우저로 동시 예매 진행 시 원활하지 않을 수 있습니다.
공연정보
기획사 정보 주최: 엠피엠지 뮤직
주관: 주식회사 엠피엠지
후원: CJ문화재단
상품정보제공 고시
주최/기획 (주)엠피엠지 소비자상담 1544-6399 (예스24티켓)
주연 SURL 관람등급 만 7세 이상
공연시간 120분 공연장소 YES24 LIVE HALL",http://ticket.yes24.com/Perf/51282,Yes24, 120분
LIVE ON 부산 LUCY X ONEWE,2024-11-16,media/myarticleimage/ticketlink_images_20241113\LIVEONbusanLUCYXONEWE_20241113.jpg,KBS 부산홀,"LUCY, ONEWE","140분 (인터미션: 20분)

만8세이상

가격

R석 121,000원
S석 110,000원
A석 99,000원
가격정보 더보기

상세정보
공연시간 정보
2024년 11월 16일(토)
17시
공지사항
* 티켓오픈 : 2024년 10월 08일(화) 20시
* 구매매수 제한 : 1인 2매
* 일괄배송일 : 2024년 10월 24일(목) 
작품 상세정보

 기획사 및 제작사 정보
주최 : ㈜바른손 
주관 : ㈜빅쇼이엔엠",https://www.ticketlink.co.kr/product/52517,Ticketlink,140분 (인터미션: 20분)
Yngwie Malmsteen : THE 40th ANNIVERSARY TOUR,2024-12-18,media/myarticleimage/ticketlink_images_20241113\YngwieMalmsteenTHE40thANNIVERSARYTOUR_20241113.jpg,고려대학교 화정체육관,Yngwie Malmsteen,"100분

15세이상

가격

스탠딩(Standing) VIP석 135,000원
스탠딩(Standing) R석 105,000원
지정석(Assigned) VIP석 135,000원
지정석(Assigned) R석 105,000원
가격정보 더보기

상세정보
공연시간 정보
2024년 12월 18일(수)
20시
공지사항
* 티켓오픈 : 2024년 10월 04일(금) 20시
* 예매마감 : 공연 전일 17시 
* 취소마감 : 공연 전일 17시
* 구매 매수 제한 : 1인당 4매
* 일괄 배송 : 2024년 11월 28일(목)
 ※ 휠체어석은 티켓링크 고객센터에서만 예매 가능합니다. (☎ 1588-7890 / 10:00~19:00) 
 할인정보


작품 상세정보

 기획사 및 제작사 정보
주최 : ㈜ 에잇피엠엔터테인먼트
주관 : ㈜ 에잇피엠엔터테인먼트
후원 : DearU  ,  STRX  ,  PRGATE a Deloitte business  ,  PAOS PARTNERS DEMAND GENERATION GROUP
문의 : info@x8pm.com",https://www.ticketlink.co.kr/product/52377,Ticketlink,100분
세종국악심포니오케스트라 & 김경호의 아리랑 목동-장흥,2024-11-21,media/myarticleimage/ticketlink_images_20241113\sejonggugagsimponiokeseuteulagimgyeonghouialilangmogdongjangheung_20241113.jpg,장흥문화예술회관 대공연장,김경호,"100분

전체관람가

가격

전석 10,000원
가격정보 더보기

상세정보
공연시간 정보
2024년 11월 21일(목)
19시
공지사항
* 티켓오픈 : 2024년 11월 06일(수) 낮 12시
※ 해당 상품은 고객센터 전화예매가 불가합니다.
 할인정보
- 장흥군민 50% 할인 / 5,000원
 작품 상세정보

 기획사 및 제작사 정보
주최 : (재)예술경영지원센터 
주관 : 장흥군(장흥문화예술회관), 세종국악심포니오케스트라 
후원 : 문화체육관광부 
문의 : 061-860-5802",https://www.ticketlink.co.kr/product/53094,Ticketlink,100분
LIVE ON 부산 FTISLAND(FT아일랜드)X TOUCHED(터치드),2024-11-17,media/myarticleimage/ticketlink_images_20241113\LIVEONbusanFTISLANDFTaillaendeuXTOUCHEDteochideu_20241113.jpg,KBS 부산홀,"FT아일랜드, 터치드","140분 (인터미션: 20분)

만8세이상

가격

R석 121,000원
S석 110,000원
A석 99,000원
가격정보 더보기

상세정보
공연시간 정보
2024년 11월 17일(일)
17시
공지사항
* 티켓오픈 : 2024년 10월 10일(목) 20시
* 구매매수 제한 : 1인 2매
* 일괄배송일 : 2024년 10월 24일(목) 
작품 상세정보

 기획사 및 제작사 정보
주최 : ㈜바른손 
주관 : ㈜빅쇼이엔엠",https://www.ticketlink.co.kr/product/52521,Ticketlink,140분 (인터미션: 20분)
"YOASOBI ASIA TOUR 2024-2025 ""초현실 / cho-genjitsu""",2024-12-07,media/myarticleimage/ticketlink_images_20241113\YOASOBIASIATOUR20242025chohyeonsilchogenjitsu_20241113.jpg,인스파이어 아레나,YOASOBI,"90분

8세이상

가격

지정석 135,000원
스탠딩석 135,000원
가격정보 더보기

상세정보
공연시간 정보
2024년 12월 07일(토) ~ 2024년 12월 08일(일)
18시 30분 
공지사항
* 티켓오픈 : 2024년 09월 06일(금) 20시
* 예매/취소마감 : 공연 전일 오전 11시
* 구매 매수 제한 : 회원별 1인 3매
* 일괄배송 : 2024년 10월 02일(수)부터 순차배송

※ 본 공연의 예매/취소는 관람 전일 오전 11시까지 가능합니다. 예매/취소 마감 후에는 티켓의 취소, 환불이 불가합니다.
※ 실물 티켓의 분실/훼손 시 재발권 및 관람이 절대 불가하니 보관에 유의해주시기 바랍니다.

※ 해외 거주자 예매 안내 Overseas Residents Information
해외 거주자는 반드시 글로벌 페이지에서 예매를 진행해 주시기 바랍니다. 글로벌 페이지에서 예매된 티켓은 현장수령만 가능합니다. 공연 당일 현장에서 예매자 신분증 실물과 예매 내역서 확인 후 티켓을 수령하시기 바랍니다. 
For overseas residents must purchase tickets through the GLOBAL WEBSITE. Tickets booked via the global pages on either website can be collected on-site only. On the day of the concert, please visit the ticket booth at the concert venue and present your (the person who booked the ticket) ID and booking statement/confirmation to receive your ticket. 
작품 상세정보



기획사 및 제작사 정보
주최 : LIVET
주관 : 주식회사 원더로크
예매 : 티켓링크(1588-7890)",https://www.ticketlink.co.kr/product/51651,Ticketlink,90분
"YOASOBI ASIA TOUR 2024-2025 ""초현실 / cho-genjitsu""",2024-12-08,media/myarticleimage/ticketlink_images_20241113\YOASOBIASIATOUR20242025chohyeonsilchogenjitsu_20241113.jpg,인스파이어 아레나,YOASOBI,"90분

8세이상

가격

지정석 135,000원
스탠딩석 135,000원
가격정보 더보기

상세정보
공연시간 정보
2024년 12월 07일(토) ~ 2024년 12월 08일(일)
18시 30분 
공지사항
* 티켓오픈 : 2024년 09월 06일(금) 20시
* 예매/취소마감 : 공연 전일 오전 11시
* 구매 매수 제한 : 회원별 1인 3매
* 일괄배송 : 2024년 10월 02일(수)부터 순차배송

※ 본 공연의 예매/취소는 관람 전일 오전 11시까지 가능합니다. 예매/취소 마감 후에는 티켓의 취소, 환불이 불가합니다.
※ 실물 티켓의 분실/훼손 시 재발권 및 관람이 절대 불가하니 보관에 유의해주시기 바랍니다.

※ 해외 거주자 예매 안내 Overseas Residents Information
해외 거주자는 반드시 글로벌 페이지에서 예매를 진행해 주시기 바랍니다. 글로벌 페이지에서 예매된 티켓은 현장수령만 가능합니다. 공연 당일 현장에서 예매자 신분증 실물과 예매 내역서 확인 후 티켓을 수령하시기 바랍니다. 
For overseas residents must purchase tickets through the GLOBAL WEBSITE. Tickets booked via the global pages on either website can be collected on-site only. On the day of the concert, please visit the ticket booth at the concert venue and present your (the person who booked the ticket) ID and booking statement/confirmation to receive your ticket. 
작품 상세정보



기획사 및 제작사 정보
주최 : LIVET
주관 : 주식회사 원더로크
예매 : 티켓링크(1588-7890)",https://www.ticketlink.co.kr/product/51651,Ticketlink,90분
2024 이승철 콘서트 <오케스트락2> 성남공연,2024-12-07,media/myarticleimage/ticketlink_images_20241113\2024iseungcheolkonseoteuokeseuteulag2seongnamgongyeon_20241113.jpg,성남아트센터 오페라하우스,이승철,"120분 (인터미션: 20분)

8세이상

가격

FS석 187,000원
VIP석 165,000원
R석 132,000원
가격정보 더보기

상세정보
공연시간 정보
2024년 12월 07일(토) ~ 2024년 12월 08일(일)
토, 일 16시
공지사항
* 추가 회차 티켓오픈 : 2024년 10월 16일(수) 16시
* 추가 회차 : 2024년 12월 08일(일) 16시
 * 티켓 판매 마감 : 공연 시작 2시간 전
* 티켓 취소 마감 : 공연 전일 17시 
 ※ 예매매수 : 회차당 1인 10매까지
※ 일괄배송일 : 2024. 11. 18(월)
※ 무통장 입금 기한 : 예매 당일 23:59까지  
 ※ 예매자는 본 페이지의 모든 내용을 숙지/동의한 것으로 간주합니다.
- 티켓 예매 및 수령, 관람연령, 주차 및 교통상황 등에 따른 안내 미숙지는 관람자 본인에게 책임이 있으며, 해당 사유로 인한 예매 티켓의 변경, 취소, 환불은 불가합니다.  
- 반드시 예매처 상단의 알립니다 및 할인정보 내 유의사항을 확인하시고 예매 부탁드립니다.    
- 공연 시점 정부의 공연장 방역 수칙에 따라 현장 및 객석 운영사항이 변동될 수 있습니다. 관람일 전 본 상세페이지를 다시 한번 확인하시기 바랍니다.
※ 티켓분실 및 미지참시 재발권 및 입장 절대 불가하오니 티켓보관에 유의하시기 바랍니다.
※ 8세 이상 초등학생이 관람 할 경우, 현장에서 나이 확인이 가능한 증빙서류를 지참하시기 바랍니다.
- 8세미만 예매자는 보호자 동반여부와 상관없이 입장이 불가합니다.
※ 휠체어석은 기획사 전화예매(☎1522-2061)를 통해서만 가능합니다.
할인정보
- 장애인 중증(1-3급/동반1인까지) 20% 할인
- 장애인 경증(4-6급/본인만) 20% 할인
- 국가유공자(본인만) 20% 할인
 * 본 할인 예매 시 현장수령만 가능합니다.
* 복지카드나 증빙서류 미지참시 차액 지불 및 관람에 제한 받으실 수 있습니다. (당일 취소 / 환불 불가)
* 휠체어석은 기획사 전화예매(☎1522-2061)를 통해서만 가능합니다. 
작품 상세정보
 기획사 및 제작사 정보
주최 : 엘에스씨 주식회사, (주)타입커뮤니케이션
주관 : (주)타입커뮤니케이션, ㈜전공이엔티 
문의 : 1522-2061",https://www.ticketlink.co.kr/product/52314,Ticketlink,120분 (인터미션: 20분)
2024 이승철 콘서트 <오케스트락2> 성남공연,2024-12-08,media/myarticleimage/ticketlink_images_20241113\2024iseungcheolkonseoteuokeseuteulag2seongnamgongyeon_20241113.jpg,성남아트센터 오페라하우스,이승철,"120분 (인터미션: 20분)

8세이상

가격

FS석 187,000원
VIP석 165,000원
R석 132,000원
가격정보 더보기

상세정보
공연시간 정보
2024년 12월 07일(토) ~ 2024년 12월 08일(일)
토, 일 16시
공지사항
* 추가 회차 티켓오픈 : 2024년 10월 16일(수) 16시
* 추가 회차 : 2024년 12월 08일(일) 16시
 * 티켓 판매 마감 : 공연 시작 2시간 전
* 티켓 취소 마감 : 공연 전일 17시 
 ※ 예매매수 : 회차당 1인 10매까지
※ 일괄배송일 : 2024. 11. 18(월)
※ 무통장 입금 기한 : 예매 당일 23:59까지  
 ※ 예매자는 본 페이지의 모든 내용을 숙지/동의한 것으로 간주합니다.
- 티켓 예매 및 수령, 관람연령, 주차 및 교통상황 등에 따른 안내 미숙지는 관람자 본인에게 책임이 있으며, 해당 사유로 인한 예매 티켓의 변경, 취소, 환불은 불가합니다.  
- 반드시 예매처 상단의 알립니다 및 할인정보 내 유의사항을 확인하시고 예매 부탁드립니다.    
- 공연 시점 정부의 공연장 방역 수칙에 따라 현장 및 객석 운영사항이 변동될 수 있습니다. 관람일 전 본 상세페이지를 다시 한번 확인하시기 바랍니다.
※ 티켓분실 및 미지참시 재발권 및 입장 절대 불가하오니 티켓보관에 유의하시기 바랍니다.
※ 8세 이상 초등학생이 관람 할 경우, 현장에서 나이 확인이 가능한 증빙서류를 지참하시기 바랍니다.
- 8세미만 예매자는 보호자 동반여부와 상관없이 입장이 불가합니다.
※ 휠체어석은 기획사 전화예매(☎1522-2061)를 통해서만 가능합니다.
할인정보
- 장애인 중증(1-3급/동반1인까지) 20% 할인
- 장애인 경증(4-6급/본인만) 20% 할인
- 국가유공자(본인만) 20% 할인
 * 본 할인 예매 시 현장수령만 가능합니다.
* 복지카드나 증빙서류 미지참시 차액 지불 및 관람에 제한 받으실 수 있습니다. (당일 취소 / 환불 불가)
* 휠체어석은 기획사 전화예매(☎1522-2061)를 통해서만 가능합니다. 
작품 상세정보
 기획사 및 제작사 정보
주최 : 엘에스씨 주식회사, (주)타입커뮤니케이션
주관 : (주)타입커뮤니케이션, ㈜전공이엔티 
문의 : 1522-2061",https://www.ticketlink.co.kr/product/52314,Ticketlink,120분 (인터미션: 20분)
이승환 35주년 콘서트 < HEAVEN > - 대구,2024-11-30,media/myarticleimage/ticketlink_images_20241113\iseunghwan35junyeonkonseoteuHEAVENdaegu_20241113.jpg,대구 엑스코 오디토리움,이승환,"120분

만7세이상

가격

R석 154,000원
S석 143,000원
가격정보 더보기

상세정보
공연시간 정보
2024년 11월 30일(토)
18시
공지사항
* 티켓오픈 : 2024년 09월 12일(목) 14시
* 일괄배송 : 2024년 11월 12일(화)
* 매수제한 : 1인 8매
할인정보
- 복지할인(장애인 및 국가유공자/본인만) 20%
* 티켓 수령 시 증빙서류를 지참하셔야 하며, 미 지참 시 현장에서 차액을 지불해야 합니다.
* 휠체어석의 경우, 기획사를 통한 전화예매만 가능합니다. (1688-6675)
작품 상세정보

기획사 및 제작사 정보
제작 : ㈜드림팩토리클럽 
주최/주관 : ㈜하늘이엔티 
문의 : 1688-6675",https://www.ticketlink.co.kr/product/51949,Ticketlink,120분
먼데이프로젝트 시즌7 [yooji(유지) EP발매 단독 콘서트 ‘Take me to your heart’],2024-11-27,media/myarticleimage/melon_concert_images_20241113\meondeipeulojegteusijeun7yoojiyujiEPbalmaedandogkonseoteuTakemetoyourheart_20241113.jpg,언플러그드 홍대 ,"yooji, 유지","싱어송라이터 yooji(유지)의 EP앨범 발매 기념 단독 콘서트에 함께 하세요!
공연시간
2024년 11월 27일(수) 오후 8시
가격정보
기본가
전석 지정석
33,000원
",https://ticket.melon.com/performance/index.htm?prodId=210592,MelonTicket,60분
2024 ONEWE 4th Live Concert ‘O! NEW E!volution Ⅳ’,2024-11-30,media/myarticleimage/melon_concert_images_20241113\2024ONEWE4thLiveConcertONEWEvolution_20241113.jpg,예스24 라이브홀 (구 악스코리아) ,"ONEWE, 원위","
공연시간
2024년 11월 30일(토) ~ 12월 1일(일)
토 오후 5시 / 일 오후 4시
가격정보
기본가
일반석
143,000원
",https://ticket.melon.com/performance/index.htm?prodId=210579,MelonTicket,120분
2024 ONEWE 4th Live Concert ‘O! NEW E!volution Ⅳ’,2024-12-01,media/myarticleimage/melon_concert_images_20241113\2024ONEWE4thLiveConcertONEWEvolution_20241113.jpg,예스24 라이브홀 (구 악스코리아) ,"ONEWE, 원위","
공연시간
2024년 11월 30일(토) ~ 12월 1일(일)
토 오후 5시 / 일 오후 4시
가격정보
기본가
일반석
143,000원
",https://ticket.melon.com/performance/index.htm?prodId=210579,MelonTicket,120분
초승 단독 콘서트 : Winter Vacation,2024-11-30,media/myarticleimage/melon_concert_images_20241113\choseungdandogkonseoteuWinterVacation_20241113.jpg,롤링홀 ,"CHOSNG, 초승","따뜻한 목소리와 잔잔한 멜로디로 위로를 건네는 목소리, 초승
〈초승 단독 콘서트 : Winter Vacatioin〉
공연시간
2024년 11월 30일(토) 오후 5시
가격정보
기본가
일반
66,000원
",https://ticket.melon.com/performance/index.htm?prodId=210590,MelonTicket,100분
2024 다양성 연말 단독 공연 〈SNOWBALL〉,2024-12-12,media/myarticleimage/melon_concert_images_20241113\2024dayangseongyeonmaldandoggongyeonSNOWBALL_20241113.jpg,롤링홀 ,정보없음,"몽환적이면서도 경쾌한 밴드 사운드 '다양성'
2024 다양성 연말 단독 공연〈SNOWBALL〉
공연시간
2024년 12월 12일(목) 오후 8시 
가격정보
기본가
일반석
44,000원
",https://ticket.melon.com/performance/index.htm?prodId=210617,MelonTicket,100분
이희상 전국투어 〈FOREVER in SEOUL〉,2024-11-16,media/myarticleimage/melon_concert_images_20241113\ihuisangjeongugtueoFOREVERinSEOUL_20241113.jpg,KT&G 상상마당 홍대 라이브홀,이희상,"이희상의 첫 전국투어이자，세 번째 정규앨범［FOREVER］발매 기념 공연 〈FOREVER LIVE TOUR 2024〉
공연시간
2024년 11월 16일(토) 오후 6시
가격정보
기본가
전석
66,000원
",https://ticket.melon.com/performance/index.htm?prodId=210518,MelonTicket,100분
바닐라 유니티 컴백기념 단독 콘서트 : Out There,2024-12-19,media/myarticleimage/melon_concert_images_20241113\banillayunitikeombaegginyeomdandogkonseoteuOutThere_20241113.jpg,롤링홀 ,바닐라 유니티,"폭발적인 록 사운드, 그 안에 숨겨진 여린 감수성 ‘바닐라 유니티’
〈바닐라 유니티 컴백기념 단독 콘서트 : Out There〉
공연시간
2024년 12월 19일(목) 오후 8시
가격정보
기본가
일반
50,000원
",https://ticket.melon.com/performance/index.htm?prodId=210644,MelonTicket,120분
제70회 라이브 클럽 데이－일반 티켓,2024-11-29,media/myarticleimage/melon_concert_images_20241113\je70hoelaibeukeulleobdeiilbantikes_20241113.jpg,LIVE CLUB DAY ,정보없음,"올해로 9주년을 맞이하는 홍대 앞 무경계 음악 축제! 
〈라이브클럽데이 LIVE CLUB DAY〉
‘라이브 클럽 데이'는 한 장의 티켓으로 여러 팀의 공연을 즐길 수 있는 음악 축제입니다.
공연시간
2024년 11월 29일(금) 오후 8시
가격정보
기본가
일반 티켓
35,000원
",https://ticket.melon.com/performance/index.htm?prodId=210640,MelonTicket,180분
2024 KAVE 단독 콘서트 투어 〈Say My Name〉 서울,2024-11-23,media/myarticleimage/melon_concert_images_20241113\2024KAVEdandogkonseoteutueoSayMyNameseoul_20241113.jpg,KT&G 상상마당 홍대 라이브홀,KAVE,"
공연시간
2024년 11월 23일(토) 오후 6시
가격정보
기본가
전석
66,000원
",https://ticket.melon.com/performance/index.htm?prodId=210625,MelonTicket,90분
TONE STUDIO LIVE 〈OurR〉,2024-12-07,media/myarticleimage/melon_concert_images_20241113\TONESTUDIOLIVEOurR_20241113.jpg,톤 스튜디오 ,"OurR, 아월","음악과 사운드에 집중하며 팬과 아티스트가 함께 교감하는 프라이빗 콘서트 
2년 만에 완전체로 선보이는 OurR 단독공연
TONE STUDIO LIVE 〈아월(OurR)〉
OurR이 펼쳐갈 새로운 여정의 시작을 가장 가까이서 마주해보세요
공연시간
2024년 12월 7일(토) 오후 7시 
가격정보
기본가
전석
77,000원
",https://ticket.melon.com/performance/index.htm?prodId=210653,MelonTicket,90분
정효빈 소극장 단독 콘서트 [The Blossom],2024-11-30,media/myarticleimage/melon_concert_images_20241113\jeonghyobinsogeugjangdandogkonseoteuTheBlossom_20241113.jpg,살롱문보우 ,정효빈,"꽃이 피어나는 듯 진실된 사랑을 깨달아가는 과정에 대한 이야기 [The Blossom]
공연시간
2024년 11월 30일(토) 오후 6시
가격정보
기본가
전석
55,000원
",https://ticket.melon.com/performance/index.htm?prodId=210612,MelonTicket,90분
TONE STUDIO LIVE：검은잎들［비행실］발매 기념공연 ‘야간비행’,2024-11-23,media/myarticleimage/melon_concert_images_20241113\TONESTUDIOLIVEgeomeunipdeulbihaengsilbalmaeginyeomgongyeonyaganbihaeng_20241113.jpg,톤 스튜디오 ,검은잎들,"음악과 사운드에 집중하며 팬과 아티스트가 함께 교감하는 프라이빗 콘서트 
TONE STUDIO LIVE 〈검은잎들〉 ‘비행실’ 앨범 발매 기념 공연
공연시간
2024년 11월 23일(토) 오후 6시
가격정보
기본가
좌석
55,000원
",https://ticket.melon.com/performance/index.htm?prodId=210568,MelonTicket,90분
먼데이프로젝트 시즌7 My Universe [사공 단독 콘서트],2024-11-18,media/myarticleimage/melon_concert_images_20241113\meondeipeulojegteusijeun7MyUniversesagongdandogkonseoteu_20241113.jpg,클럽온에어 ,"Sagong, 사공","사공의 우주에 여러분을 초대해요.
우리가 더 가까워지기를 바랍니다.
공연시간
2024년 11월 18일(월) 오후 8시
가격정보
기본가
전석 지정석
55,000원
",https://ticket.melon.com/performance/index.htm?prodId=210567,MelonTicket,90분
나기철 EP 발매 기념 콘서트 〈사랑하고 싶어〉,2024-11-17,media/myarticleimage/melon_concert_images_20241113\nagicheolEPbalmaeginyeomkonseoteusalanghagosipeo_20241113.jpg,클럽온에어 ,나기철,"나와 나의 하루，그리고 곁에 있는 모든 존재를 사랑하기를 바라며．
나기철 EP 앨범［사랑하고 싶어］발매 기념 첫 단독 콘서트
공연시간
2024년 11월 17일(일) 오후 6시
가격정보
기본가
지정석
44,000원
",https://ticket.melon.com/performance/index.htm?prodId=210539,MelonTicket,100분
이정권 단독 콘서트 ‘그 겨울에 서서’,2024-12-07,media/myarticleimage/melon_concert_images_20241113\ijeonggwondandogkonseoteugeugyeouleseoseo_20241113.jpg,벨로주 홍대 ,이정권,"싱어송라이터 이정권의 목소리로 듣는 캐롤들과 이정권의 자작곡들을 꾹꾹 눌러 담은 2024년 연말 콘서트
공연시간
2024년 12월 7일(토) 오후 5시 
가격정보
기본가
전석
66,000원
",https://ticket.melon.com/performance/index.htm?prodId=210665,MelonTicket,100분
"디깅나우 : 심아일랜드 단독공연 ‘Let‘s find your inner child, Grown-ups!’",2024-11-29,media/myarticleimage/melon_concert_images_20241113\digingnausimaillaendeudandoggongyeonLetsfindyourinnerchildGrownups_20241113.jpg,클럽온에어 ,심아일랜드,"디깅나우의 믿고 듣는 밴드 라이브!
공연시간
2024년 11월 29일(금) 오후 8시
가격정보
기본가
전석
44,000원
",https://ticket.melon.com/performance/index.htm?prodId=210601,MelonTicket,90분
퍼플웨일 단독 콘서트 [우리가 만났기에],2024-12-08,media/myarticleimage/melon_concert_images_20241113\peopeulweildandogkonseoteuuligamannassgie_20241113.jpg,벨로주 홍대 ,"Purple Whale, 퍼플웨일","퍼플웨일 단독 콘서트 [우리가 만났기에]
공연시간
2024년 12월 8일(일) 오후 7시
가격정보
기본가
예매
35,000원
",https://ticket.melon.com/performance/index.htm?prodId=210604,MelonTicket,90분
ANDOR CONCERT ‘EMOTIONAL VENT’,2024-11-30,media/myarticleimage/melon_concert_images_20241113\ANDORCONCERTEMOTIONALVENT_20241113.jpg,KT&G 상상마당 홍대 라이브홀,앤드오어,"ANDOR가 응축해둔 감정이 터져나올 순간, ‘EMOTIONAL VENT’
공연시간
2024년 11월 30일(토) 오후 6시
가격정보
기본가
전석
44,000원
",https://ticket.melon.com/performance/index.htm?prodId=210581,MelonTicket,90분
소각소각 단독공연 - 소각이와 함께하는 노래잔치,2024-12-06,media/myarticleimage/melon_concert_images_20241113\sogagsogagdandoggongyeonsogagiwahamkkehaneunnolaejanchi_20241113.jpg,클럽온에어 ,소각소각,"소각이와 함께하는 노래잔치에 초대합니다!
공연시간
2024년 12월 6일(금) 오후 8시
가격정보
기본가
전석
55,000원
",https://ticket.melon.com/performance/index.htm?prodId=210646,MelonTicket,100분
하이미스터메모리 ep 발매기념 공연 “행복해져랏!”,2024-11-29,media/myarticleimage/melon_concert_images_20241113\haimiseuteomemoliepbalmaeginyeomgongyeonhaengboghaejyeolas_20241113.jpg,구름아래소극장 ,하이 미스터 메모리,"하이미스터메모리 EP발매기념 공연 “행복해져랏!”
공연시간
2024년 11월 29일(금) 오후 7시 30분
가격정보
기본가
전석
45,000원
",https://ticket.melon.com/performance/index.htm?prodId=210586,MelonTicket,120분
브로큰발렌타인 단독 콘서트 : Standing in my stage,2024-12-08,media/myarticleimage/melon_concert_images_20241113\beulokeunballentaindandogkonseoteuStandinginmystage_20241113.jpg,롤링홀 ,브로큰발렌타인,"강렬함과 깊은 서정성, 폭발적인 무대 '브로큰 발렌타인'
〈브로큰발렌타인 단독 콘서트 : Standing in my stage〉
공연시간
2024년 12월 8일(일) 오후 5시
가격정보
기본가
일반
77,000원
",https://ticket.melon.com/performance/index.htm?prodId=210606,MelonTicket,120분
SOUL DELIVERY 1st Concert 〈SOUL TRIP〉,2024-11-22,media/myarticleimage/melon_concert_images_20241113\SOULDELIVERY1stConcertSOULTRIP_20241113.jpg,KT&G 상상마당 홍대 라이브홀 ,Soul delivery,"도쿄부터 일산까지.
소울 딜리버리의 여정을 함께하는 첫 번째 단독 콘서트
공연시간
2024년 11월 22일(금) 오후 8시
가격정보
기본가
전석
44,000원
",https://ticket.melon.com/performance/index.htm?prodId=210565,MelonTicket,100분
스티x정민 더블콘서트 ‘그둘이 또 알고싶다 : 인연만이지?’,2024-12-15,media/myarticleimage/melon_concert_images_20241113\seutixjeongmindeobeulkonseoteugeudulittoalgosipdainyeonmaniji_20241113.jpg,클럽온에어 ,STi,"스티와 정민! 의외의 조합! 두 아티스트의 음악세계, 인간세계를 파헤쳐보는 소수 정예 신개념 토크콘서트, 
인연만에 '또' 돌아오다.
공연시간
2024년 12월 15일(일) 오후 5시
가격정보
기본가
전석
66,000원
",https://ticket.melon.com/performance/index.htm?prodId=210634,MelonTicket,120분
스킵잭 단독 콘서트 : Daydream,2024-12-21,media/myarticleimage/melon_concert_images_20241113\seukibjaegdandogkonseoteuDaydream_20241113.jpg,롤링홀 ,스킵잭,"변화무쌍한 소년 밴드 '스킵잭'
〈스킵잭 단독 콘서트 : Daydream〉
공연시간
2024년 12월 21일(토) 오후 5시 
가격정보
기본가
스탠딩
55,000원
",https://ticket.melon.com/performance/index.htm?prodId=210660,MelonTicket,120분
2024 KAVE 단독 콘서트 투어 〈Say My Name〉 부산,2024-12-07,media/myarticleimage/melon_concert_images_20241113\2024KAVEdandogkonseoteutueoSayMyNamebusan_20241113.jpg,KT&G 상상마당 부산 라이브홀,KAVE,"
공연시간
2024년 12월 7일(토) 오후 6시
가격정보
기본가
전석
66,000원
",https://ticket.melon.com/performance/index.htm?prodId=210626,MelonTicket,90분
KARDI 단독 콘서트［RED ZONE］2024,2024-11-30,media/myarticleimage/melon_concert_images_20241113\KARDIdandogkonseoteuREDZONE2024_20241113.jpg,노들섬 라이브하우스 ,카디,"위대한 서막이 모두의 눈앞에
공연시간
2024년 11월 30일(토) ~ 12월 1일(일)
토 오후 7시 / 일 오후 6시
가격정보
기본가
전석
88,000원
",https://ticket.melon.com/performance/index.htm?prodId=210528,MelonTicket,120분
KARDI 단독 콘서트［RED ZONE］2024,2024-12-01,media/myarticleimage/melon_concert_images_20241113\KARDIdandogkonseoteuREDZONE2024_20241113.jpg,노들섬 라이브하우스 ,카디,"위대한 서막이 모두의 눈앞에
공연시간
2024년 11월 30일(토) ~ 12월 1일(일)
토 오후 7시 / 일 오후 6시
가격정보
기본가
전석
88,000원
",https://ticket.melon.com/performance/index.htm?prodId=210528,MelonTicket,120분
이희상 전국투어 〈FOREVER in DAEJEON〉,2024-11-30,media/myarticleimage/melon_concert_images_20241113\ihuisangjeongugtueoFOREVERinDAEJEON_20241113.jpg,인터플레이 ,이희상,"이희상의 첫 전국투어이자，세 번째 정규앨범［FOREVER］발매 기념 공연 〈FOREVER LIVE TOUR 2024〉
공연시간
2024년 11월 30일(토) 오후 5시
가격정보
기본가
전석
66,000원
",https://ticket.melon.com/performance/index.htm?prodId=210521,MelonTicket,100분
